counter,steering_horizontal,steering_vertical,short_fname,horizontal_override
6129.0,right,up,img_6129_kweym3.jpg,right
6130.0,right,up,img_6130_kweym3.jpg,right
6131.0,right,up,img_6131_kweym3.jpg,right
6132.0,right,up,img_6132_kweym3.jpg,right
6133.0,right,up,img_6133_kweym3.jpg,right
6134.0,right,up,img_6134_kweym3.jpg,right
6135.0,nothing,up,img_6135_kweym3.jpg,nothing
6136.0,nothing,up,img_6136_kweym3.jpg,nothing
6137.0,nothing,up,img_6137_kweym3.jpg,nothing
6138.0,nothing,up,img_6138_kweym3.jpg,nothing
6139.0,nothing,up,img_6139_kweym3.jpg,nothing
6140.0,nothing,up,img_6140_kweym3.jpg,nothing
6141.0,nothing,up,img_6141_kweym3.jpg,nothing
6142.0,nothing,up,img_6142_kweym3.jpg,nothing
6143.0,nothing,up,img_6143_kweym3.jpg,nothing
6144.0,nothing,up,img_6144_kweym3.jpg,nothing
6145.0,nothing,up,img_6145_kweym3.jpg,nothing
6146.0,nothing,up,img_6146_kweym3.jpg,nothing
6147.0,nothing,up,img_6147_kweym3.jpg,nothing
6148.0,nothing,up,img_6148_kweym3.jpg,nothing
6149.0,nothing,up,img_6149_kweym3.jpg,nothing
6150.0,nothing,up,img_6150_kweym3.jpg,nothing
6151.0,nothing,up,img_6151_kweym3.jpg,nothing
6152.0,right,up,img_6152_kweym3.jpg,right
6153.0,right,up,img_6153_kweym3.jpg,right
6154.0,right,up,img_6154_kweym3.jpg,right
6155.0,right,up,img_6155_kweym3.jpg,right
6156.0,right,up,img_6156_kweym3.jpg,right
6157.0,right,up,img_6157_kweym3.jpg,right
6158.0,right,up,img_6158_kweym3.jpg,right
6159.0,right,up,img_6159_kweym3.jpg,right
6160.0,right,up,img_6160_kweym3.jpg,right
6161.0,right,up,img_6161_kweym3.jpg,right
6162.0,right,up,img_6162_kweym3.jpg,right
6163.0,right,up,img_6163_kweym3.jpg,right
6164.0,right,up,img_6164_kweym3.jpg,right
6165.0,right,nothing,img_6165_kweym3.jpg,right
6166.0,right,nothing,img_6166_kweym3.jpg,right
6167.0,right,up,img_6167_kweym3.jpg,right
6168.0,right,up,img_6168_kweym3.jpg,right
6169.0,right,up,img_6169_kweym3.jpg,right
6170.0,right,up,img_6170_kweym3.jpg,right
6171.0,right,up,img_6171_kweym3.jpg,right
6172.0,right,up,img_6172_kweym3.jpg,right
6173.0,right,up,img_6173_kweym3.jpg,right
6174.0,right,up,img_6174_kweym3.jpg,right
6175.0,right,up,img_6175_kweym3.jpg,right
6176.0,right,up,img_6176_kweym3.jpg,right
6177.0,right,up,img_6177_kweym3.jpg,right
6178.0,right,up,img_6178_kweym3.jpg,right
6179.0,right,up,img_6179_kweym3.jpg,right
6180.0,right,up,img_6180_kweym3.jpg,right
6181.0,right,up,img_6181_kweym3.jpg,right
6182.0,right,up,img_6182_kweym3.jpg,right
6183.0,right,up,img_6183_kweym3.jpg,right
6184.0,right,up,img_6184_kweym3.jpg,right
6185.0,right,up,img_6185_kweym3.jpg,right
6186.0,right,up,img_6186_kweym3.jpg,right
6187.0,right,up,img_6187_kweym3.jpg,right
6188.0,right,up,img_6188_kweym3.jpg,right
6189.0,right,up,img_6189_kweym3.jpg,right
6190.0,right,up,img_6190_kweym3.jpg,right
6191.0,right,up,img_6191_kweym3.jpg,right
6192.0,right,up,img_6192_kweym3.jpg,right
6193.0,right,up,img_6193_kweym3.jpg,right
6194.0,right,up,img_6194_kweym3.jpg,right
6195.0,right,up,img_6195_kweym3.jpg,right
6196.0,right,up,img_6196_kweym3.jpg,right
6197.0,left,nothing,img_6197_kweym3.jpg,left
6198.0,left,nothing,img_6198_kweym3.jpg,left
6199.0,left,nothing,img_6199_kweym3.jpg,left
6200.0,left,nothing,img_6200_kweym3.jpg,left
6201.0,left,nothing,img_6201_kweym3.jpg,left
6202.0,left,nothing,img_6202_kweym3.jpg,left
6203.0,left,nothing,img_6203_kweym3.jpg,left
6204.0,left,nothing,img_6204_kweym3.jpg,left
6205.0,left,nothing,img_6205_kweym3.jpg,left
6206.0,left,nothing,img_6206_kweym3.jpg,left
6207.0,left,nothing,img_6207_kweym3.jpg,left
6208.0,left,nothing,img_6208_kweym3.jpg,left
6209.0,left,nothing,img_6209_kweym3.jpg,left
6210.0,left,nothing,img_6210_kweym3.jpg,left
6211.0,left,nothing,img_6211_kweym3.jpg,left
6212.0,left,up,img_6212_kweym3.jpg,left
6213.0,left,nothing,img_6213_kweym3.jpg,left
6214.0,left,nothing,img_6214_kweym3.jpg,left
6215.0,left,nothing,img_6215_kweym3.jpg,left
6216.0,left,nothing,img_6216_kweym3.jpg,left
6217.0,left,nothing,img_6217_kweym3.jpg,left
6218.0,left,up,img_6218_kweym3.jpg,left
6219.0,left,up,img_6219_kweym3.jpg,left
6220.0,left,up,img_6220_kweym3.jpg,left
6221.0,left,nothing,img_6221_kweym3.jpg,left
6222.0,nothing,nothing,img_6222_kweym3.jpg,nothing
6223.0,nothing,nothing,img_6223_kweym3.jpg,nothing
6224.0,nothing,nothing,img_6224_kweym3.jpg,nothing
6225.0,nothing,nothing,img_6225_kweym3.jpg,nothing
6226.0,nothing,nothing,img_6226_kweym3.jpg,nothing
6227.0,nothing,nothing,img_6227_kweym3.jpg,nothing
6228.0,nothing,nothing,img_6228_kweym3.jpg,nothing
6229.0,nothing,nothing,img_6229_kweym3.jpg,nothing
6230.0,nothing,nothing,img_6230_kweym3.jpg,nothing
6231.0,nothing,nothing,img_6231_kweym3.jpg,nothing
6232.0,nothing,nothing,img_6232_kweym3.jpg,nothing
6233.0,nothing,nothing,img_6233_kweym3.jpg,nothing
6234.0,nothing,nothing,img_6234_kweym3.jpg,nothing
6235.0,nothing,nothing,img_6235_kweym3.jpg,nothing
6236.0,nothing,nothing,img_6236_kweym3.jpg,nothing
6237.0,nothing,nothing,img_6237_kweym3.jpg,nothing
6238.0,nothing,nothing,img_6238_kweym3.jpg,nothing
6239.0,nothing,nothing,img_6239_kweym3.jpg,nothing
6240.0,nothing,nothing,img_6240_kweym3.jpg,nothing
6241.0,nothing,nothing,img_6241_kweym3.jpg,nothing
6242.0,nothing,nothing,img_6242_kweym3.jpg,nothing
6243.0,nothing,nothing,img_6243_kweym3.jpg,nothing
6244.0,nothing,nothing,img_6244_kweym3.jpg,nothing
6245.0,nothing,nothing,img_6245_kweym3.jpg,nothing
6246.0,nothing,nothing,img_6246_kweym3.jpg,nothing
6247.0,left,nothing,img_6247_kweym3.jpg,left
6248.0,left,nothing,img_6248_kweym3.jpg,left
6249.0,left,up,img_6249_kweym3.jpg,left
6250.0,nothing,up,img_6250_kweym3.jpg,nothing
6251.0,nothing,up,img_6251_kweym3.jpg,nothing
6252.0,nothing,up,img_6252_kweym3.jpg,nothing
6253.0,nothing,up,img_6253_kweym3.jpg,nothing
6254.0,nothing,up,img_6254_kweym3.jpg,nothing
6255.0,nothing,up,img_6255_kweym3.jpg,nothing
6256.0,right,up,img_6256_kweym3.jpg,right
6257.0,right,up,img_6257_kweym3.jpg,right
6258.0,right,up,img_6258_kweym3.jpg,right
6259.0,right,up,img_6259_kweym3.jpg,right
6260.0,right,up,img_6260_kweym3.jpg,right
6261.0,right,up,img_6261_kweym3.jpg,right
6262.0,right,up,img_6262_kweym3.jpg,right
6263.0,right,up,img_6263_kweym3.jpg,right
6264.0,right,up,img_6264_kweym3.jpg,right
6265.0,right,up,img_6265_kweym3.jpg,right
6266.0,nothing,up,img_6266_kweym3.jpg,nothing
6267.0,nothing,up,img_6267_kweym3.jpg,nothing
6268.0,right,up,img_6268_kweym3.jpg,right
6269.0,right,up,img_6269_kweym3.jpg,right
6270.0,right,up,img_6270_kweym3.jpg,right
6271.0,right,up,img_6271_kweym3.jpg,right
6272.0,nothing,up,img_6272_kweym3.jpg,nothing
6273.0,right,up,img_6273_kweym3.jpg,right
6274.0,right,up,img_6274_kweym3.jpg,right
6275.0,right,nothing,img_6275_kweym3.jpg,right
6276.0,right,nothing,img_6276_kweym3.jpg,right
6277.0,right,nothing,img_6277_kweym3.jpg,right
6278.0,right,up,img_6278_kweym3.jpg,right
6279.0,right,up,img_6279_kweym3.jpg,right
6280.0,nothing,up,img_6280_kweym3.jpg,nothing
6281.0,nothing,up,img_6281_kweym3.jpg,nothing
6282.0,nothing,up,img_6282_kweym3.jpg,nothing
6283.0,nothing,up,img_6283_kweym3.jpg,nothing
6284.0,nothing,up,img_6284_kweym3.jpg,nothing
6285.0,nothing,up,img_6285_kweym3.jpg,nothing
6286.0,nothing,up,img_6286_kweym3.jpg,nothing
6287.0,nothing,up,img_6287_kweym3.jpg,nothing
6288.0,nothing,up,img_6288_kweym3.jpg,nothing
6289.0,nothing,up,img_6289_kweym3.jpg,nothing
6290.0,nothing,up,img_6290_kweym3.jpg,nothing
6291.0,nothing,up,img_6291_kweym3.jpg,nothing
6292.0,nothing,up,img_6292_kweym3.jpg,nothing
6293.0,right,up,img_6293_kweym3.jpg,right
6294.0,right,up,img_6294_kweym3.jpg,right
6295.0,right,up,img_6295_kweym3.jpg,right
6296.0,right,up,img_6296_kweym3.jpg,right
6297.0,right,up,img_6297_kweym3.jpg,right
6298.0,right,up,img_6298_kweym3.jpg,right
6299.0,right,up,img_6299_kweym3.jpg,right
6300.0,right,up,img_6300_kweym3.jpg,right
6301.0,right,up,img_6301_kweym3.jpg,right
6302.0,right,up,img_6302_kweym3.jpg,right
6303.0,right,up,img_6303_kweym3.jpg,right
6304.0,right,up,img_6304_kweym3.jpg,right
6305.0,right,up,img_6305_kweym3.jpg,right
6306.0,right,up,img_6306_kweym3.jpg,right
6307.0,right,up,img_6307_kweym3.jpg,right
6308.0,right,up,img_6308_kweym3.jpg,right
6309.0,right,up,img_6309_kweym3.jpg,right
6310.0,right,up,img_6310_kweym3.jpg,right
6311.0,right,up,img_6311_kweym3.jpg,right
6312.0,right,up,img_6312_kweym3.jpg,right
6313.0,right,up,img_6313_kweym3.jpg,right
6314.0,right,up,img_6314_kweym3.jpg,right
6315.0,right,up,img_6315_kweym3.jpg,right
6316.0,right,up,img_6316_kweym3.jpg,right
6317.0,right,up,img_6317_kweym3.jpg,right
6318.0,right,up,img_6318_kweym3.jpg,right
6319.0,right,up,img_6319_kweym3.jpg,right
6320.0,right,up,img_6320_kweym3.jpg,right
6321.0,right,up,img_6321_kweym3.jpg,right
6322.0,right,up,img_6322_kweym3.jpg,right
6323.0,right,up,img_6323_kweym3.jpg,right
6324.0,right,up,img_6324_kweym3.jpg,right
6325.0,right,up,img_6325_kweym3.jpg,right
6326.0,right,up,img_6326_kweym3.jpg,right
6327.0,right,up,img_6327_kweym3.jpg,right
6328.0,right,up,img_6328_kweym3.jpg,right
6329.0,right,up,img_6329_kweym3.jpg,right
6330.0,nothing,up,img_6330_kweym3.jpg,nothing
6331.0,nothing,up,img_6331_kweym3.jpg,nothing
6332.0,nothing,up,img_6332_kweym3.jpg,nothing
6333.0,nothing,up,img_6333_kweym3.jpg,nothing
6334.0,nothing,up,img_6334_kweym3.jpg,nothing
6335.0,nothing,up,img_6335_kweym3.jpg,nothing
6336.0,nothing,up,img_6336_kweym3.jpg,nothing
6339.0,right,nothing,img_6339_kweym3.jpg,right
6340.0,right,nothing,img_6340_kweym3.jpg,right
6341.0,right,nothing,img_6341_kweym3.jpg,right
6342.0,right,nothing,img_6342_kweym3.jpg,right
6343.0,right,nothing,img_6343_kweym3.jpg,right
6344.0,right,nothing,img_6344_kweym3.jpg,right
6345.0,right,nothing,img_6345_kweym3.jpg,right
6346.0,right,nothing,img_6346_kweym3.jpg,right
6347.0,right,nothing,img_6347_kweym3.jpg,right
6348.0,right,nothing,img_6348_kweym3.jpg,right
6349.0,right,nothing,img_6349_kweym3.jpg,right
6350.0,right,nothing,img_6350_kweym3.jpg,right
6351.0,right,up,img_6351_kweym3.jpg,right
6352.0,right,up,img_6352_kweym3.jpg,right
6353.0,right,nothing,img_6353_kweym3.jpg,right
6354.0,right,nothing,img_6354_kweym3.jpg,right
6355.0,right,nothing,img_6355_kweym3.jpg,right
6356.0,right,nothing,img_6356_kweym3.jpg,right
6357.0,right,nothing,img_6357_kweym3.jpg,right
6358.0,right,nothing,img_6358_kweym3.jpg,right
6359.0,right,nothing,img_6359_kweym3.jpg,right
6360.0,right,nothing,img_6360_kweym3.jpg,right
6361.0,right,nothing,img_6361_kweym3.jpg,right
6362.0,right,nothing,img_6362_kweym3.jpg,right
6363.0,right,nothing,img_6363_kweym3.jpg,right
6364.0,right,nothing,img_6364_kweym3.jpg,right
6365.0,right,nothing,img_6365_kweym3.jpg,right
6366.0,right,up,img_6366_kweym3.jpg,right
6367.0,right,up,img_6367_kweym3.jpg,right
6368.0,right,up,img_6368_kweym3.jpg,right
6369.0,right,up,img_6369_kweym3.jpg,right
6370.0,right,up,img_6370_kweym3.jpg,right
6371.0,right,up,img_6371_kweym3.jpg,right
6372.0,right,up,img_6372_kweym3.jpg,right
6373.0,right,nothing,img_6373_kweym3.jpg,right
6374.0,right,nothing,img_6374_kweym3.jpg,right
6375.0,right,nothing,img_6375_kweym3.jpg,right
6376.0,right,nothing,img_6376_kweym3.jpg,right
6377.0,nothing,nothing,img_6377_kweym3.jpg,nothing
6378.0,right,nothing,img_6378_kweym3.jpg,right
6379.0,right,up,img_6379_kweym3.jpg,right
6380.0,right,up,img_6380_kweym3.jpg,right
6381.0,right,up,img_6381_kweym3.jpg,right
6382.0,nothing,up,img_6382_kweym3.jpg,nothing
6383.0,nothing,nothing,img_6383_kweym3.jpg,nothing
6384.0,nothing,nothing,img_6384_kweym3.jpg,nothing
6385.0,nothing,nothing,img_6385_kweym3.jpg,nothing
6386.0,nothing,nothing,img_6386_kweym3.jpg,nothing
6387.0,nothing,nothing,img_6387_kweym3.jpg,nothing
6388.0,nothing,nothing,img_6388_kweym3.jpg,nothing
6389.0,nothing,nothing,img_6389_kweym3.jpg,nothing
6390.0,nothing,nothing,img_6390_kweym3.jpg,nothing
6391.0,nothing,nothing,img_6391_kweym3.jpg,nothing
6392.0,nothing,nothing,img_6392_kweym3.jpg,nothing
6393.0,nothing,nothing,img_6393_kweym3.jpg,nothing
6394.0,nothing,up,img_6394_kweym3.jpg,nothing
6395.0,nothing,up,img_6395_kweym3.jpg,nothing
6396.0,nothing,up,img_6396_kweym3.jpg,nothing
6397.0,nothing,up,img_6397_kweym3.jpg,nothing
6398.0,nothing,up,img_6398_kweym3.jpg,nothing
6399.0,nothing,nothing,img_6399_kweym3.jpg,nothing
6400.0,nothing,nothing,img_6400_kweym3.jpg,nothing
6401.0,nothing,nothing,img_6401_kweym3.jpg,nothing
6402.0,nothing,nothing,img_6402_kweym3.jpg,nothing
6403.0,nothing,nothing,img_6403_kweym3.jpg,nothing
6404.0,nothing,nothing,img_6404_kweym3.jpg,nothing
6405.0,nothing,nothing,img_6405_kweym3.jpg,nothing
6406.0,nothing,nothing,img_6406_kweym3.jpg,nothing
6407.0,nothing,up,img_6407_kweym3.jpg,nothing
6408.0,nothing,up,img_6408_kweym3.jpg,nothing
6409.0,nothing,up,img_6409_kweym3.jpg,nothing
6410.0,nothing,nothing,img_6410_kweym3.jpg,nothing
6411.0,nothing,nothing,img_6411_kweym3.jpg,nothing
6412.0,nothing,nothing,img_6412_kweym3.jpg,nothing
6413.0,nothing,nothing,img_6413_kweym3.jpg,nothing
6414.0,nothing,nothing,img_6414_kweym3.jpg,nothing
6415.0,nothing,nothing,img_6415_kweym3.jpg,nothing
6416.0,nothing,up,img_6416_kweym3.jpg,nothing
6417.0,nothing,up,img_6417_kweym3.jpg,nothing
6418.0,nothing,up,img_6418_kweym3.jpg,nothing
6419.0,nothing,nothing,img_6419_kweym3.jpg,nothing
6420.0,nothing,nothing,img_6420_kweym3.jpg,nothing
6421.0,nothing,nothing,img_6421_kweym3.jpg,nothing
6422.0,nothing,nothing,img_6422_kweym3.jpg,nothing
6423.0,nothing,nothing,img_6423_kweym3.jpg,nothing
6424.0,nothing,nothing,img_6424_kweym3.jpg,nothing
6425.0,nothing,nothing,img_6425_kweym3.jpg,nothing
6426.0,nothing,up,img_6426_kweym3.jpg,nothing
6427.0,nothing,up,img_6427_kweym3.jpg,nothing
6428.0,nothing,up,img_6428_kweym3.jpg,nothing
6429.0,nothing,up,img_6429_kweym3.jpg,nothing
6430.0,nothing,up,img_6430_kweym3.jpg,nothing
6431.0,nothing,nothing,img_6431_kweym3.jpg,nothing
6432.0,nothing,nothing,img_6432_kweym3.jpg,nothing
6433.0,nothing,nothing,img_6433_kweym3.jpg,nothing
6434.0,nothing,nothing,img_6434_kweym3.jpg,nothing
6435.0,nothing,up,img_6435_kweym3.jpg,nothing
6436.0,nothing,up,img_6436_kweym3.jpg,nothing
6437.0,nothing,up,img_6437_kweym3.jpg,nothing
6438.0,nothing,up,img_6438_kweym3.jpg,nothing
6439.0,nothing,up,img_6439_kweym3.jpg,nothing
6440.0,nothing,up,img_6440_kweym3.jpg,nothing
6441.0,nothing,up,img_6441_kweym3.jpg,nothing
6442.0,nothing,up,img_6442_kweym3.jpg,nothing
6443.0,nothing,nothing,img_6443_kweym3.jpg,nothing
6444.0,nothing,nothing,img_6444_kweym3.jpg,nothing
6446.0,nothing,nothing,img_6446_kweym3.jpg,nothing
6447.0,nothing,up,img_6447_kweym3.jpg,nothing
6448.0,nothing,up,img_6448_kweym3.jpg,nothing
6449.0,nothing,up,img_6449_kweym3.jpg,nothing
6450.0,nothing,up,img_6450_kweym3.jpg,nothing
6451.0,nothing,up,img_6451_kweym3.jpg,nothing
6452.0,nothing,up,img_6452_kweym3.jpg,nothing
6453.0,nothing,up,img_6453_kweym3.jpg,nothing
6454.0,nothing,up,img_6454_kweym3.jpg,nothing
6455.0,nothing,up,img_6455_kweym3.jpg,nothing
6456.0,nothing,up,img_6456_kweym3.jpg,nothing
6457.0,nothing,up,img_6457_kweym3.jpg,nothing
6458.0,nothing,up,img_6458_kweym3.jpg,nothing
6459.0,nothing,up,img_6459_kweym3.jpg,nothing
6460.0,nothing,up,img_6460_kweym3.jpg,nothing
6461.0,nothing,up,img_6461_kweym3.jpg,nothing
6462.0,nothing,up,img_6462_kweym3.jpg,nothing
6463.0,nothing,up,img_6463_kweym3.jpg,nothing
6464.0,nothing,up,img_6464_kweym3.jpg,nothing
6465.0,nothing,up,img_6465_kweym3.jpg,nothing
6466.0,nothing,up,img_6466_kweym3.jpg,nothing
6467.0,nothing,up,img_6467_kweym3.jpg,nothing
6468.0,nothing,nothing,img_6468_kweym3.jpg,nothing
6469.0,nothing,nothing,img_6469_kweym3.jpg,nothing
6470.0,nothing,nothing,img_6470_kweym3.jpg,nothing
6471.0,nothing,nothing,img_6471_kweym3.jpg,nothing
6472.0,nothing,nothing,img_6472_kweym3.jpg,nothing
6473.0,nothing,nothing,img_6473_kweym3.jpg,nothing
6474.0,nothing,up,img_6474_kweym3.jpg,nothing
6475.0,nothing,up,img_6475_kweym3.jpg,nothing
6476.0,nothing,up,img_6476_kweym3.jpg,nothing
6477.0,nothing,up,img_6477_kweym3.jpg,nothing
6478.0,nothing,up,img_6478_kweym3.jpg,nothing
6479.0,nothing,up,img_6479_kweym3.jpg,nothing
6480.0,nothing,up,img_6480_kweym3.jpg,nothing
6481.0,nothing,up,img_6481_kweym3.jpg,nothing
6482.0,nothing,up,img_6482_kweym3.jpg,nothing
6483.0,nothing,up,img_6483_kweym3.jpg,nothing
6484.0,nothing,up,img_6484_kweym3.jpg,nothing
6485.0,nothing,up,img_6485_kweym3.jpg,nothing
6486.0,nothing,up,img_6486_kweym3.jpg,nothing
6487.0,right,up,img_6487_kweym3.jpg,right
6488.0,right,up,img_6488_kweym3.jpg,right
6489.0,right,up,img_6489_kweym3.jpg,right
6490.0,right,up,img_6490_kweym3.jpg,right
6491.0,right,up,img_6491_kweym3.jpg,right
6492.0,right,up,img_6492_kweym3.jpg,right
6493.0,right,up,img_6493_kweym3.jpg,right
6494.0,right,up,img_6494_kweym3.jpg,right
6495.0,right,up,img_6495_kweym3.jpg,right
6496.0,right,up,img_6496_kweym3.jpg,right
6497.0,right,up,img_6497_kweym3.jpg,right
6498.0,right,up,img_6498_kweym3.jpg,right
6499.0,right,up,img_6499_kweym3.jpg,right
6500.0,right,up,img_6500_kweym3.jpg,right
6501.0,right,up,img_6501_kweym3.jpg,right
6502.0,right,up,img_6502_kweym3.jpg,right
6503.0,right,up,img_6503_kweym3.jpg,right
6504.0,right,up,img_6504_kweym3.jpg,right
6505.0,right,up,img_6505_kweym3.jpg,right
6506.0,right,up,img_6506_kweym3.jpg,right
6507.0,right,up,img_6507_kweym3.jpg,right
6508.0,right,up,img_6508_kweym3.jpg,right
6509.0,right,up,img_6509_kweym3.jpg,right
6510.0,right,up,img_6510_kweym3.jpg,right
6511.0,right,up,img_6511_kweym3.jpg,right
6512.0,right,up,img_6512_kweym3.jpg,right
6513.0,right,up,img_6513_kweym3.jpg,right
6514.0,right,up,img_6514_kweym3.jpg,right
6515.0,right,up,img_6515_kweym3.jpg,right
6516.0,right,up,img_6516_kweym3.jpg,right
6517.0,right,up,img_6517_kweym3.jpg,right
6518.0,right,up,img_6518_kweym3.jpg,right
6519.0,right,up,img_6519_kweym3.jpg,right
6520.0,right,up,img_6520_kweym3.jpg,right
6521.0,right,up,img_6521_kweym3.jpg,right
6522.0,right,up,img_6522_kweym3.jpg,right
6523.0,right,up,img_6523_kweym3.jpg,right
6524.0,right,up,img_6524_kweym3.jpg,right
6525.0,right,up,img_6525_kweym3.jpg,right
6526.0,right,up,img_6526_kweym3.jpg,right
6527.0,right,up,img_6527_kweym3.jpg,right
6528.0,right,up,img_6528_kweym3.jpg,right
6529.0,right,up,img_6529_kweym3.jpg,right
6530.0,right,up,img_6530_kweym3.jpg,right
6531.0,nothing,up,img_6531_kweym3.jpg,nothing
6532.0,nothing,up,img_6532_kweym3.jpg,nothing
6533.0,nothing,up,img_6533_kweym3.jpg,nothing
6534.0,nothing,up,img_6534_kweym3.jpg,nothing
6535.0,nothing,up,img_6535_kweym3.jpg,nothing
6536.0,nothing,up,img_6536_kweym3.jpg,nothing
6537.0,nothing,up,img_6537_kweym3.jpg,nothing
6538.0,nothing,up,img_6538_kweym3.jpg,nothing
6539.0,nothing,up,img_6539_kweym3.jpg,nothing
6540.0,nothing,up,img_6540_kweym3.jpg,nothing
6541.0,nothing,nothing,img_6541_kweym3.jpg,nothing
6542.0,nothing,nothing,img_6542_kweym3.jpg,nothing
6543.0,nothing,up,img_6543_kweym3.jpg,nothing
6544.0,nothing,up,img_6544_kweym3.jpg,nothing
6545.0,nothing,up,img_6545_kweym3.jpg,nothing
6546.0,nothing,up,img_6546_kweym3.jpg,nothing
6547.0,nothing,up,img_6547_kweym3.jpg,nothing
6548.0,nothing,up,img_6548_kweym3.jpg,nothing
6549.0,nothing,up,img_6549_kweym3.jpg,nothing
6550.0,left,up,img_6550_kweym3.jpg,left
6551.0,left,up,img_6551_kweym3.jpg,left
6552.0,left,up,img_6552_kweym3.jpg,left
6553.0,left,up,img_6553_kweym3.jpg,left
6554.0,left,up,img_6554_kweym3.jpg,left
6555.0,left,up,img_6555_kweym3.jpg,left
6556.0,left,up,img_6556_kweym3.jpg,left
6557.0,left,up,img_6557_kweym3.jpg,left
6558.0,left,up,img_6558_kweym3.jpg,left
6559.0,left,up,img_6559_kweym3.jpg,left
6560.0,left,up,img_6560_kweym3.jpg,left
6561.0,left,up,img_6561_kweym3.jpg,left
6562.0,left,up,img_6562_kweym3.jpg,left
6563.0,left,up,img_6563_kweym3.jpg,left
6564.0,left,up,img_6564_kweym3.jpg,left
6565.0,left,up,img_6565_kweym3.jpg,left
6566.0,left,up,img_6566_kweym3.jpg,left
6567.0,left,up,img_6567_kweym3.jpg,left
6568.0,left,up,img_6568_kweym3.jpg,left
6569.0,nothing,up,img_6569_kweym3.jpg,nothing
6570.0,nothing,up,img_6570_kweym3.jpg,nothing
6571.0,nothing,up,img_6571_kweym3.jpg,nothing
6572.0,nothing,up,img_6572_kweym3.jpg,nothing
6573.0,right,up,img_6573_kweym3.jpg,right
6574.0,right,up,img_6574_kweym3.jpg,right
6575.0,right,up,img_6575_kweym3.jpg,right
6576.0,right,up,img_6576_kweym3.jpg,right
6577.0,right,up,img_6577_kweym3.jpg,right
6578.0,right,up,img_6578_kweym3.jpg,right
6579.0,right,up,img_6579_kweym3.jpg,right
6580.0,nothing,up,img_6580_kweym3.jpg,nothing
6581.0,nothing,up,img_6581_kweym3.jpg,nothing
6582.0,nothing,up,img_6582_kweym3.jpg,nothing
6583.0,nothing,up,img_6583_kweym3.jpg,nothing
6584.0,nothing,up,img_6584_kweym3.jpg,nothing
6585.0,nothing,up,img_6585_kweym3.jpg,nothing
6586.0,nothing,up,img_6586_kweym3.jpg,nothing
6587.0,nothing,up,img_6587_kweym3.jpg,nothing
6588.0,nothing,up,img_6588_kweym3.jpg,nothing
6589.0,nothing,up,img_6589_kweym3.jpg,nothing
6590.0,nothing,up,img_6590_kweym3.jpg,nothing
6591.0,right,up,img_6591_kweym3.jpg,right
6592.0,right,up,img_6592_kweym3.jpg,right
6593.0,right,up,img_6593_kweym3.jpg,right
6594.0,right,up,img_6594_kweym3.jpg,right
6595.0,right,up,img_6595_kweym3.jpg,right
6596.0,right,up,img_6596_kweym3.jpg,right
6597.0,right,up,img_6597_kweym3.jpg,right
6598.0,right,up,img_6598_kweym3.jpg,right
6599.0,right,up,img_6599_kweym3.jpg,right
6600.0,right,up,img_6600_kweym3.jpg,right
6601.0,right,nothing,img_6601_kweym3.jpg,right
6602.0,right,nothing,img_6602_kweym3.jpg,right
6603.0,right,nothing,img_6603_kweym3.jpg,right
6604.0,right,nothing,img_6604_kweym3.jpg,right
6605.0,right,nothing,img_6605_kweym3.jpg,right
6606.0,right,up,img_6606_kweym3.jpg,right
6607.0,right,up,img_6607_kweym3.jpg,right
6608.0,right,up,img_6608_kweym3.jpg,right
6609.0,right,up,img_6609_kweym3.jpg,right
6610.0,right,up,img_6610_kweym3.jpg,right
6611.0,right,up,img_6611_kweym3.jpg,right
6612.0,right,up,img_6612_kweym3.jpg,right
6613.0,right,up,img_6613_kweym3.jpg,right
6614.0,right,up,img_6614_kweym3.jpg,right
6615.0,right,up,img_6615_kweym3.jpg,right
6616.0,right,up,img_6616_kweym3.jpg,right
6617.0,right,up,img_6617_kweym3.jpg,right
6618.0,right,up,img_6618_kweym3.jpg,right
6619.0,right,up,img_6619_kweym3.jpg,right
6620.0,right,up,img_6620_kweym3.jpg,right
6621.0,right,up,img_6621_kweym3.jpg,right
6622.0,right,up,img_6622_kweym3.jpg,right
6623.0,right,up,img_6623_kweym3.jpg,right
6624.0,right,up,img_6624_kweym3.jpg,right
6625.0,right,up,img_6625_kweym3.jpg,right
6626.0,right,up,img_6626_kweym3.jpg,right
6627.0,right,up,img_6627_kweym3.jpg,right
6628.0,right,up,img_6628_kweym3.jpg,right
6629.0,right,up,img_6629_kweym3.jpg,right
6630.0,right,up,img_6630_kweym3.jpg,right
6631.0,right,up,img_6631_kweym3.jpg,right
6632.0,right,up,img_6632_kweym3.jpg,right
6633.0,right,up,img_6633_kweym3.jpg,right
6634.0,right,up,img_6634_kweym3.jpg,right
6635.0,right,up,img_6635_kweym3.jpg,right
6636.0,right,up,img_6636_kweym3.jpg,right
6637.0,right,up,img_6637_kweym3.jpg,right
6638.0,right,up,img_6638_kweym3.jpg,right
6639.0,right,up,img_6639_kweym3.jpg,right
6640.0,right,up,img_6640_kweym3.jpg,right
6641.0,nothing,up,img_6641_kweym3.jpg,nothing
6642.0,nothing,up,img_6642_kweym3.jpg,nothing
6643.0,nothing,up,img_6643_kweym3.jpg,nothing
6646.0,nothing,nothing,img_6646_kweym3.jpg,nothing
